,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
ENPP2,-0.001444981437997803,-0.04206742201393614,0.0737008396769248,-0.0074277529028421545,0.021533984061599204,-0.012355641912665501,0.031354613332633646,-0.00654071046761521,-0.03424058655267199,0.025483350344938455,0.015069171552511418,0.03257534584362451,0.03765322981123782,0.04331510485940523,0.04131215374734942,0.018195291619640584
PALM,0.015431648330013786,0.040456656043428164,0.023695442850415815,-0.005436863824877947,-0.09736470164392091,-0.009952434676486906,0.039657337929043704,0.004944742711860305,0.044030167013194677,0.0885837182459238,0.015587915277290403,0.0368275120698168,-0.013363848973717106,-0.029649561115105316,-0.0222607273826921,-0.04550005977105783
CTSK,0.03704585681537946,-0.07121340264834612,0.04354204284299903,-0.01660219865010118,0.08137752729695137,0.06102213241184817,0.002183994060170915,-0.04231306294274686,0.05634435656769389,0.011602319838275022,-0.038713206037565534,-0.00034851336170020446,-0.03338534067057216,0.012418106137501026,-0.008433852964341779,-0.03199727328989807
MAB21L2,0.005320962325277221,-0.023249574752823833,0.02555260172191052,-0.040914683176296776,-0.01382651571805824,0.00313360962105794,-0.021086276932022786,0.06124229921185238,0.016091061787191822,0.005438886932278656,-0.013664479486121844,-0.06088117203099863,-0.004246698018950713,-0.04892900907112266,-0.022328757894392943,-0.013483148738468927
MMP13,-0.0009869783812186017,-0.05080503143801819,0.041728934393575466,0.00760245809222557,0.025531235204688352,0.05003978324380126,0.01229691443172905,-0.0791393981467566,0.03425164212744426,-0.010711762387510692,0.008936287490314582,-0.0550735189658858,0.03758137656831732,-0.03969343838873524,0.04385442297924741,0.040869979870303316
STC2,-0.007418862416212263,0.0038520525559918254,0.012793172815635967,0.0003256196646215159,0.014780210576156878,-0.015195698097332892,-0.04372224598260084,0.04637086652157511,-0.03177557932519405,0.07212635221592155,0.035620664127098925,-0.05924756689006694,-0.013407030783092598,0.05563786456117871,0.0681631128449777,0.008393157925170518
MXRA5,0.047364814092943595,0.05758641497313488,0.04336744188806416,-0.01866130444638282,0.05787425598174761,-0.006385743154807283,0.011455113129818069,0.02605399999731719,-0.038041889341463894,-0.004119599685280653,0.006591224507250212,0.005559853063296434,-0.04104865911479656,0.0443145765305488,-0.02233881878377411,-0.000775647694487137
ROR2,-0.0021596176841001138,0.08423800302896037,0.004113282253344398,0.05794408041192097,0.02095746903851529,0.010035945345074408,0.061140567716730376,0.023781238808749636,0.03750453950758831,-0.008106064527539637,-0.0009843712179775435,0.011983011581682293,-0.032379539745073,0.00602379338643954,-0.004738693463665113,-0.037053077172421386
BAIAP2L2,-0.047313083403853734,-0.01326931578760014,0.034002051694368096,9.942984203579726e-05,-0.0428374384126521,0.014177999928953189,0.03967119870044751,0.008156634936282664,-0.012844767407468751,0.07724572277062186,0.010959667690026764,-0.055621648458740375,-0.01812876926175258,-0.013512228656150545,0.045178881499147686,0.05329508479688004
TNFRSF19,-0.017777879830755104,0.024573842251308355,0.044111924467644975,0.0357071585718268,0.039022339920424816,-0.014120560229236443,0.0657148920238839,-0.025188124878118952,0.054507972061549045,-0.058921057972286056,-0.022941337410671912,-0.022201527837326193,0.004123802391945396,0.0101830200241411,0.055293006863328935,0.0384463558701502
