,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
TNS3,0.14120999,-0.13080963,0.20636252,-0.014020839,-0.0103848595,0.013894282,-0.06683387,-0.105835736,0.039747212,-0.034072164,-0.017895238,0.029602295,0.1993494
PAPLN,0.06470733,0.14840795,0.1650417,0.06122402,-0.009580365,0.21292134,0.08269045,0.063059226,0.06445411,-0.05623751,-0.102437,-0.13587421,-0.010806393
FHL2,0.06231097,0.12868866,-0.028588753,-0.12695655,0.062884316,-0.0103289075,-0.16005662,0.007858295,0.09151659,-0.12481365,0.10871562,0.13048369,-0.11389225
OLFML3,-0.04736595,-0.085344076,0.1253222,-0.304065,0.16380098,-0.0017341881,0.037874106,-0.15491843,-0.0291306,0.10039074,0.009232096,-0.007996521,0.013793047
KLF4,-0.074494,0.024259238,0.14756691,0.14975789,-0.0035269496,0.1631756,-0.05805561,0.14133033,-0.02349383,0.22362831,0.28233853,-0.106798805,0.16467214
SEMA3G,0.11817699,0.115816735,0.13200776,0.16276613,-0.0065299077,-0.029637944,0.21587606,-0.08335476,0.12083167,0.06028573,-0.12639193,-0.3147833,0.09920555
LAMB2,-0.04339009,-0.060761813,0.25761744,0.049493134,-0.07517887,0.040748548,0.005138499,0.09403387,-0.009340479,0.009654781,0.15369087,0.08498353,0.16429478
ARMCX4,-0.033284865,0.17075327,0.16621518,0.03805447,0.089324035,-0.014364818,-0.023463132,-0.0042751133,0.026326539,0.07196947,0.015795857,-0.012982925,-0.008747417
VAV1,0.3366461,-0.043960433,-0.009517265,-0.04389253,0.010367023,0.0028390712,-0.0569179,-0.054791644,-0.0896709,0.03775169,-0.060847986,-0.011020659,-0.0036572677
FBXO32,0.0023570205,-0.047917034,0.16536607,0.12509279,-0.015136465,-0.12897484,0.01734897,0.05281471,0.013557508,-0.19906478,0.05073706,-0.22213005,-0.1756471
HNMT,0.20530644,-0.027957825,0.08819269,-0.10847136,-0.0139170615,0.026837403,0.0020196082,0.08725942,-0.01498134,0.016353609,0.008590661,-0.036031004,-0.011857307
NKD1,-0.09706374,0.09372775,0.06822034,0.10997471,0.05728517,0.031506747,-0.0012954108,-0.2196395,-0.14686923,0.010837756,0.16936603,0.038962353,0.036360543
PLXNA3,-0.087485835,-0.04391908,0.1396214,0.1623025,0.015071182,0.060968425,-0.0063456483,-0.21582067,-0.09515036,0.09009379,0.07604304,0.1502495,0.017329669
CHMP4C,-0.039459474,-0.22960961,0.1296717,0.20050375,-0.02773738,0.17733444,-0.015134528,0.1677898,-0.0053005726,0.030697228,0.14772624,-0.15479395,-0.1301046
TLR1,0.2877086,0.024023285,0.027107084,0.012856824,0.038252663,0.3923306,-0.0048649395,0.058126424,-0.15141918,0.12131946,-0.060841527,0.035961974,-0.04656997
PAWR,0.004425479,0.11046025,0.103321746,-0.10450474,0.016352704,0.024072917,-0.018429581,0.07394259,-0.08436528,-0.23461232,0.044999573,-0.0025960647,-0.014216326
ADAM8,0.21930632,-0.06738132,-0.07338974,-0.08763621,0.009785673,0.01063177,-0.16324984,-0.08950432,0.063147634,-0.03794542,0.2670077,-0.0079217125,-0.02741979
SEMA6D,-0.007776604,-0.13553758,0.15723856,0.0064589027,0.11591561,0.0030017353,0.07690387,-0.09816003,0.029691285,0.03858468,-0.12765406,-0.07143175,-0.13687699
RGS10,0.16800372,-0.20808193,-0.0058219866,-0.035603475,-0.05981127,-0.117764354,-0.15282615,-0.30831134,0.20545821,0.069015406,-0.025517397,-0.041190945,-0.04239597
PPFIA3,-0.019715624,-0.09755818,0.073021166,-0.018811725,-0.007988117,0.02635992,-0.08740045,-0.1751564,-0.0016019517,-0.16249627,0.25558063,0.029007696,0.10084117
ARHGAP15,0.25154823,0.0048730937,-0.036761466,0.06336075,-0.0031631694,0.073392965,0.02931555,-0.053087838,-0.18064505,0.06903272,-0.021335486,-0.046676483,-0.038511947
ENPP6,-0.042021878,-0.035674427,0.21473236,0.043764167,-0.07881452,0.029336458,-0.0068614623,-0.12483343,-0.03528007,0.14396128,-0.011302711,-0.10715113,0.057260107
CCR7,0.2553408,-0.0072892387,-0.04385988,0.075934015,0.03898311,-0.015691703,0.017811371,0.0048027537,-0.12003931,-0.057441164,0.06199748,-0.0014210602,0.2540141
EGLN3,-0.03174336,0.027348988,-0.106666476,0.043961465,0.08790043,0.25528574,-0.04897139,-0.01710985,-0.068274714,-0.12086784,0.33551124,0.16388622,-0.17050673
EMILIN2,0.14904343,0.14880794,-0.07920549,0.012733897,0.0751243,-0.022132773,-0.011807094,-0.016414838,0.1379224,0.11292571,0.22918773,0.12516004,-0.09592882
SHANK3,0.09891246,0.064465635,0.16674127,0.09061832,-0.018986065,0.03310333,0.39066175,-0.0741793,0.14926992,-0.02905587,-0.004205548,-0.019867437,0.06320651
SLCO5A1,-0.005881497,-0.019163182,0.052490894,0.17037512,0.1014029,0.08345928,0.029191857,0.024173273,0.07002067,-0.18654227,0.014224431,-0.2650485,0.07418745
RASSF2,0.23672535,-0.04612998,0.17394891,0.11569476,0.006152043,-0.0072573745,0.010139122,0.07271382,0.07359051,0.029757883,-0.029926203,0.09211335,0.03704342
FZD9,-0.085768074,0.122547545,-0.022306073,-0.01622643,0.03248058,-0.0030439708,0.002529505,-0.28220633,-0.085141554,0.084825896,0.025991084,-0.059192013,0.031183314
FRMD3,0.060600188,0.09535563,0.06257781,0.27254444,0.02413419,0.0039055243,0.14013037,-0.012442391,0.10165623,0.12284657,0.031642016,-0.11897704,-0.10608739
EPHX1,-0.0035563607,-0.10691172,0.13186638,-0.028311403,0.0619408,-0.08350041,0.02518606,-0.078503676,-0.21780232,-0.12592424,-0.027277732,-0.011446169,0.044900108
TPD52L1,-0.0067706886,-0.18573514,0.14859499,-0.053944778,-0.025787596,-0.03634044,0.010561719,-0.071778916,-0.1291525,-0.10083346,-0.009073601,-0.09655213,-0.0660636
PCOLCE2,-0.043477356,-0.025280476,0.0030111463,0.24601232,0.08896946,0.024940409,0.0011486685,0.026358433,0.010947895,0.16740075,0.021031251,-0.05841673,-0.019232625
SLC4A2,0.07957079,-0.21745752,0.123322874,-0.08763487,0.088861816,-0.0062366584,-0.1560628,-0.15376663,0.3082397,-0.08441425,0.043832347,-0.11774992,0.1144982
CLEC7A,0.2668542,-0.060119044,0.005841026,-0.08894644,0.017289847,0.19103752,-0.09060013,-0.07881191,-0.012028492,0.12841685,0.045532502,-0.017910795,-0.24865209
TTYH2,0.036750283,0.0762718,0.038983144,-0.06238468,0.090900876,-0.13959864,-0.123476274,-0.23550092,0.1467387,0.14085232,-0.10506726,0.22137439,0.13968708
USP46,-0.07692599,0.031405255,0.11747338,0.09360274,0.21570827,-0.19146192,-0.043706495,-0.110691756,-0.005955637,0.020076944,0.0070463,0.06806795,-0.21064189
KLHL8,0.09688535,-0.18070059,0.12576759,0.0023520289,0.09116173,0.24657297,-0.1177572,-0.040190738,0.30819398,-0.09771352,-0.104307495,-0.16024135,0.026869535
PDCD1LG2,0.28612417,0.059874058,-0.030595023,-0.040532343,0.025274988,-0.019251954,-0.020908965,-0.024098484,-0.20961894,0.082765795,-0.07976422,-0.020080918,0.016055934
POLE2,-0.058798,-0.0068878005,-0.12736289,-0.008130016,0.32089958,-0.10783169,0.0134972315,-0.012340116,0.039728545,0.049364623,0.0082478775,-0.03191349,-0.0037469915
AGPAT3,0.24948902,0.0021283976,0.017616428,0.05306246,0.009654357,-0.030436693,-0.07232946,-0.0201484,-0.01995899,0.006050476,-0.18296412,-0.15465909,0.17316225
BANK1,0.080702424,0.10803924,0.08417062,-0.11170053,-0.02453502,-0.00028124035,0.0007676084,0.18780357,0.028421767,-0.07623889,-0.03792745,-0.09104521,-0.113608405
RTN1,0.05408629,-0.04003464,-0.002648235,0.30448577,0.10192726,-0.14969331,-0.007691664,-0.17231813,-0.047137134,-0.006300562,0.16874073,0.35706726,-0.23071884
MAP1A,-0.034901086,-0.02232,0.2577827,-0.075985774,0.050658137,0.028213514,-0.04950531,0.12515059,0.046512492,0.20193398,0.0054152776,0.06824547,0.11923044
CDCA2,-0.07323264,0.021927921,-0.06189486,0.028096985,0.38073123,-0.15532774,-0.02221739,0.054833233,0.050722968,0.061702304,-0.017541425,-0.01758965,0.09898707
SDSL,0.091792025,-0.10773132,0.033435658,-0.036007322,-0.0024697902,-0.16472824,-0.012749258,-0.15747401,-0.09811215,-0.059375,0.12566018,0.021594066,-0.033998635
KCNB1,-0.008272333,-0.09361614,0.24171484,0.2071274,-0.03303378,-0.012192404,0.122825146,-0.069059804,-0.08408373,-0.017993618,0.0006309932,-0.015685298,-0.13586687
HOXC13,-0.08141867,-0.073122576,0.09946833,0.13142563,-0.0022787792,0.03490287,0.0012498224,-0.11194081,-0.21586034,-0.1905551,0.20745368,0.1808879,-0.07303645
DPYD,0.22221537,0.069509484,0.046345573,-0.048631053,0.08220807,0.40378803,-0.10202614,0.123069316,0.042720135,0.007782037,-0.0049819304,0.14088634,0.0076786033
PLK1,-0.06030649,-0.03289652,-0.10459002,0.04081495,0.36013064,0.0646438,-0.0059841145,-0.033882238,0.03896302,0.06454528,0.01885699,0.02030819,0.24376754
CCND1,0.024153871,-0.06563851,0.097946025,-0.07068606,-0.0021781034,-0.1099516,0.03045678,-0.09673872,-0.0047293175,-0.05431448,0.1706086,0.43328524,-0.036137197
FZD4,0.08766842,0.08381009,0.20107654,0.01903605,0.0010294756,0.00085990527,0.31337404,0.09917693,0.105527125,0.047022026,-0.11214768,-0.09479329,-0.0015077383
SLAMF7,0.25318438,-0.14862803,-0.033838857,0.0971232,0.00093478546,0.12522833,-0.08542811,-0.032982994,0.09451303,-0.04207941,0.039905455,0.018279525,0.12804244
CSF3R,0.22747235,0.0024550313,-0.09327259,-0.007947519,0.04956743,0.02623912,0.017865587,-0.018490452,-0.13623168,-0.02633786,0.16228977,-0.15163587,-0.36635536
GNA15,0.26455408,-0.118298456,-0.050919063,-0.053504586,0.00023203182,-0.10553866,-0.14337198,-0.17461286,0.060271814,7.44667e-05,0.09099743,-0.0092789335,-0.048281718
RYR1,0.06513266,0.06993343,0.05449822,0.22650559,-0.0052301423,0.13761199,-0.009123954,-0.09322376,-0.020043686,-0.07759121,0.0146524375,-0.42845806,0.08119345
IGSF11,0.0018167692,0.15478536,0.024480011,0.29251984,0.004200381,0.10219761,-0.05054466,-0.049481098,0.04220922,0.22412463,0.08837127,0.019168155,0.022938957
TTK,-0.054782726,-0.03644251,-0.06507811,-0.026621485,0.37268975,0.15977234,-0.006301527,0.1285193,0.009970124,0.0008257571,-0.005355077,-0.08351101,0.114734404
PSMB10,0.20221101,-0.032643344,-0.14062455,0.018435128,-0.016418394,-0.12936601,0.04565207,-0.042499326,-0.19940145,0.11181262,0.11616382,-0.038722675,0.29327315
PDGFC,0.040037666,-0.12770651,0.2027861,0.06810219,-0.0076985243,0.24972777,-0.039801862,0.17130277,0.08999573,-0.096480474,0.0021968612,0.10676908,0.010946193
BATF2,0.21355858,-0.055103302,0.049565338,0.17144902,-0.032499146,0.029835844,0.011321058,0.017910775,-0.11654376,-0.0039646793,-0.0028176373,-0.028727163,0.32814828
ME3,0.13626505,0.05897202,-0.02363949,-0.07091886,0.0028504408,0.015578185,0.0005997356,0.14798565,0.06745454,0.05658052,-0.026854306,-0.25567025,-0.08031204
BLVRB,0.11124939,-0.058350466,-0.12623902,-0.13608013,0.012563069,0.37884587,-0.0027650264,0.029194199,-0.13021371,-0.0067188106,0.20078133,-0.13612969,0.016104028
CAPN6,-0.033711363,0.21112123,0.074970864,0.08660429,0.013244253,-0.24036348,0.0055457302,-0.25854325,-0.0067468714,0.00042334598,-0.0118395155,-0.14168656,-0.07330423
SESN3,0.056040894,0.08878287,0.21461143,0.073060885,0.05495809,0.21502914,-0.0081138285,0.11602636,-0.029692193,-0.1405794,-0.11083104,-0.17363308,-0.06586478
KCNJ15,0.12208753,0.08452602,-0.0063069,-0.016301045,0.0125277,0.11335687,0.0066754306,-0.019866915,0.11955204,-0.010261356,0.16378817,0.022402171,0.0016534085
AASS,-0.043287005,-0.04994388,0.24807937,0.19055286,0.0015109178,0.05992244,-0.011673833,0.076973915,-0.007577477,-0.17504708,-0.003078344,-0.1204871,-0.021427182
CHRD,-0.016282536,0.13212952,0.22094181,0.004414636,-0.072367206,-0.0063926587,0.050193045,-0.09229529,0.014119457,-0.011903983,0.0820618,-0.009835683,0.13939187
CDCA3,-0.0839173,-0.0399888,-0.15166894,0.005487174,0.2832647,0.23430419,0.0024777502,-0.12519576,-0.032625463,0.07895519,0.077480406,0.007427517,0.19987549
PTPN7,0.27028275,-0.10356373,-0.050698675,0.031674873,-0.002143274,-0.037247922,-0.00062907167,-0.17114067,0.012994408,-0.12723479,0.004911103,0.045596715,0.12294962
LEPR,0.06416143,-0.12088633,0.21804786,-0.056178197,-0.00093609357,0.0060881833,-0.040598974,0.029028265,0.014146892,-0.037186533,-0.013454798,0.01504644,-0.127727
PRRX2,-0.14825177,-0.001209433,0.073663175,0.009685023,-0.034119606,0.086301275,-0.00669854,-0.24043655,-0.1454671,0.13267517,0.23357753,-0.00799515,0.13034773
PRR11,-0.030346975,-0.010909713,-0.10757712,-0.04083661,0.3309924,-0.0747172,0.001294815,0.059559174,0.039196357,0.06274071,-0.08547065,0.030193726,0.14999792
TNFAIP8L2,0.2902503,-0.052944846,-0.037613746,0.02775382,-0.04577001,-0.0027740782,-0.0063675093,-0.036237244,-0.21155658,0.07373938,-0.06110877,-0.03862912,0.0045903423
PGM5,0.07820188,0.14437678,0.14060658,0.13702211,0.0048220507,-0.071360335,0.10485217,-0.044500183,-0.12145702,-0.22498618,-0.00025372833,-0.27460375,-0.10845616
ITK,0.15886946,-0.124369726,0.019988654,0.35921463,0.025830366,-0.007372719,-0.00023206222,0.081702344,-0.066795394,0.074027136,-0.008373558,0.107487686,0.09503774
GNB3,-0.035117127,0.12057191,0.055269275,0.02938902,-0.026262395,0.2558091,-0.0018978452,-0.23072784,0.013646529,0.027153049,-0.000966853,0.014220669,0.06645441
SEMA7A,0.13521934,-0.18849088,0.0061132414,-0.1253419,0.00037110245,-0.009240429,-0.0011302661,-0.06790457,0.16215758,-0.17932767,0.26522458,0.20752664,0.035504464
RUNX1,0.12158532,0.13725924,0.12118868,-0.1351085,-0.0016940708,-0.007828171,-0.0072318227,0.1614533,0.101910345,-0.077886075,0.20622541,-0.033463087,0.07180098
ACTN2,0.021778101,-0.024479348,0.0023467478,0.13282862,0.001855263,-0.031278506,-0.04899475,-0.17987987,0.14625296,0.0056306296,0.057287987,-0.30424786,-0.1654513
SORBS2,0.07471261,0.059532356,0.1474309,0.11171717,-0.00437627,-0.0055938913,0.12420767,0.057297625,0.14781845,0.05544351,0.041704904,0.028374769,0.004041051
ARL4C,0.1252952,0.12456909,-0.05285731,-0.23162131,0.067261286,0.09237482,-0.054806367,0.0020690826,-0.02303729,-0.048796266,0.17324834,0.017147291,-0.12785438
PKNOX2,-0.0103205405,0.0001842922,0.12885697,0.050087757,0.057043124,0.0062514506,0.06759795,-0.16759224,0.09333807,-0.15806364,-0.051583312,-0.11238898,-0.1543453
NEK2,-0.07336247,-0.1173608,-0.08197574,0.036408164,0.36072373,-0.070880644,0.005359562,0.105594546,-0.011454656,-0.055249237,0.08432483,-0.10765628,0.19419944
KIRREL2,-0.017017584,-0.067656055,-0.05389913,-0.000825027,0.04883201,-0.18416512,-0.052077074,-0.23331487,0.1798548,0.06423151,0.1471258,0.27484092,-0.22503424
GADD45GIP1,-0.059569936,0.0062002153,-0.20161802,-0.075569585,0.009282951,0.34215724,-0.005258769,-0.18805465,-0.08639517,0.022990234,0.15994434,-0.28513688,0.13862042
NPL,0.27992958,-0.0009648454,0.04186619,-0.05710343,-0.013792677,0.0027877393,0.00047193296,0.074572295,-0.09845653,0.065214,-0.014062512,-0.07374238,-0.19282322
SP6,-0.032527696,-0.2814732,0.10612996,-0.0039780363,0.026417503,0.13258262,-0.0013783276,-0.062188342,0.0537095,0.04662101,0.12784266,0.060622476,-0.064005375
CAPG,0.14447932,-0.1227808,0.0052202335,-0.27598143,-0.0044709295,0.1807152,-0.15561464,-0.015731491,0.10894193,-0.073864795,0.2609933,0.05213763,0.09680608
ITGB4,0.13148043,0.12591209,0.13459978,0.019007014,-0.005511359,-0.19464849,0.2317913,-0.05896283,0.15686844,0.043444056,-0.08338258,-0.15174358,0.18577975
FAP,-0.001681015,0.15427512,0.14537448,-0.35092476,0.037241634,-0.16913502,-0.00877438,0.029849032,0.042348374,0.0063518984,0.08122993,-0.011125889,-0.12982006
ENPP5,0.17135137,-0.14358875,0.120731965,-0.005003702,-0.07766447,0.29813334,-0.0047709253,0.07912545,-0.029108968,-0.19700737,-0.0030387903,0.013084691,-0.013405014
ACOT11,0.05766808,-0.08549206,0.12593049,0.11873046,0.051400732,-0.02545134,-0.11470617,-0.0068756985,0.32849497,0.020319572,-0.0114742275,-0.1625716,0.1269209
FBLIM1,0.10410644,-0.039213844,0.1657244,-0.1243796,0.013851359,-0.09372617,0.15828049,-0.07469065,0.064532936,-0.18951444,0.014994582,-0.029801937,-0.029888814
ADRA1D,-0.07546964,-0.20015547,0.07369483,0.029267868,0.039023362,0.0506714,0.17087331,-0.09469128,-0.08033415,-0.021854015,0.062343623,-0.023031298,-0.18453053
HSD17B6,-0.04179444,-0.062492274,0.14861245,-0.2166295,0.1263934,0.026460227,-0.02373636,0.063882485,-0.17654994,-0.16464843,0.01680794,-0.06474749,-0.0814117
CAMK1D,0.10550707,0.21622996,0.07848157,0.073108256,-0.015651567,-0.012221648,0.0013505043,-0.010007493,0.02088467,-0.022559851,0.022160724,0.21565773,0.0786743
SMAD7,-0.0414458,-0.2195656,0.20631416,0.05439116,0.0069630505,-0.043969907,0.018311022,0.006599706,-0.060669534,-0.007230593,0.20590207,0.0027349193,0.05071269
TCFL5,-0.029828295,0.1163052,-0.089762025,0.06174995,0.10253861,-0.01211877,0.0023730402,-0.28874785,0.022478843,0.056818783,-0.0026043623,0.027767053,0.13639703
LMO7,-0.046798326,0.06191272,0.18506058,0.15378389,0.0036605669,-0.027967907,-0.119820386,0.11715863,0.07255361,0.14081013,-0.03396337,0.04720638,0.053670634
ETNK2,-0.061843716,0.013144626,0.032118507,-0.007716754,0.10472922,-0.073168635,0.006772257,-0.118172035,-0.21202415,-0.28969717,0.007818486,0.033079267,0.013408603
DUSP26,-0.05130441,-0.046415593,0.13219073,0.22397447,-0.018908175,0.050050866,-0.004675543,0.026435193,-0.14932546,-0.111836866,-0.015375543,-0.35437566,-0.024043694
IL18R1,0.08020609,0.07554061,0.044197403,0.0037401326,0.006249062,0.085033044,0.013164359,-0.1063015,-0.028498175,-0.1709856,0.08962091,0.0022714797,-0.02404636
MYL1,0.051308796,0.022105826,-0.010115182,0.10225591,0.002443175,0.042151764,4.797681e-05,-0.020483796,-0.0040096296,-0.0048518116,0.08666578,-0.56934327,-0.070530355
DDIT3,-0.03969383,-0.06440132,-0.063227914,-0.08385399,0.014946508,-0.16680299,0.043807548,-0.02368111,-0.106652305,-0.006741127,0.32664028,-0.083502285,-0.15533657
SCML2,-0.12074132,0.002815786,0.013098994,0.09773016,0.18685386,-0.12920445,0.022738123,-0.19627906,-0.16071616,-0.13548094,-0.06400191,-0.12359721,-0.087144144
GFRA2,-0.064723544,0.044128682,0.114463724,0.14568996,0.0683429,-0.033002567,0.08209285,-0.25915018,-0.12041259,-0.027651245,0.010914351,-0.027531218,-0.15829377
KREMEN1,-0.035099287,0.13663167,0.09408592,-0.097499296,0.0745129,-0.2018096,-0.05124534,-0.08247385,0.08669439,0.04403224,-0.0049801352,0.00068349205,-0.00066395215
BARX1,-0.11382188,0.09149857,-0.02206746,0.06634233,0.020027632,0.058387615,-0.0044702687,-0.24227935,-0.14234048,0.00418258,0.17151687,0.09913362,-0.016571913
SIRPB2,0.31082138,0.015565232,0.015479219,-0.012499232,-0.0055170394,-0.0080859605,-0.00011335494,-0.0061171805,-0.23960389,0.1540049,-0.008859368,0.07521054,-0.042389564
HNF4G,-0.052575782,-0.121712774,0.16757737,0.024566142,0.072022766,0.04076249,-0.007566161,0.030933568,-0.16619675,-0.09855226,0.025960546,-0.19120896,-0.09038305
DAB2,0.21764925,0.19578905,0.06499189,-0.08211741,0.04506987,-0.13949142,0.025353681,0.03129032,0.0081757875,0.11302992,-0.10655606,0.010179076,-0.24023592
SLCO3A1,0.14020443,-0.019516584,0.19729272,-0.022998562,-0.022672148,-0.06878232,0.08313968,0.11876681,0.13147435,-0.1300141,0.10076505,0.039835583,0.051909875
CPNE5,-0.049143996,-0.04953119,-0.045804378,0.3107038,0.047209974,-0.094166845,0.041635413,-0.22776559,-0.044406887,0.028881289,-0.029162345,0.0535999,-0.031209994
RAB30,0.029393265,0.12739721,0.25909626,-0.09894591,0.00856086,-0.1292984,-0.035124328,0.27266237,-0.003128008,0.04572392,-0.008408635,-0.029733954,0.009160948
TPBG,-0.005528838,0.10188755,0.06223686,-0.0036918316,0.07438008,0.27338704,-0.04965105,-0.11839055,0.12649043,-0.004256067,0.09268182,0.33515465,0.044293985
RHBDL3,0.014087491,0.10418701,-0.011996735,0.08676027,0.11003743,-0.01657444,0.00060922984,-0.058078323,0.18388534,0.03835996,0.09049314,0.035259552,-0.017559685
POU2F2,0.25060147,0.12505151,-0.016180888,0.002954058,-0.02346135,0.0043659275,0.0068086544,0.0049344758,-0.23660983,0.014456187,-0.0049980585,0.017148873,0.026919566
MID1,-0.10100809,0.01223104,0.1767999,-0.19959193,0.089603804,-0.013078334,-0.0004683058,0.038140293,-0.105861396,0.014656507,0.026047807,-0.06491823,-0.17051393
FRMD4B,0.06441117,-0.099458896,0.25780904,0.24300142,-0.001930214,-0.06765052,0.08111178,0.053009007,-0.011240049,0.07630283,-0.14325668,0.07683329,-0.007035722
SCAMP5,0.076495044,-0.012919319,-0.0026816824,0.08723785,0.08188253,-0.08845191,0.16766192,-0.18243663,-0.047965422,-0.102880634,-0.03476874,0.29208308,0.04898974
LGI4,0.023014825,0.08969586,0.113761164,0.08458095,-0.1691067,-0.0017496828,-0.021570869,-0.104958095,0.04897597,0.15475988,0.17530876,-0.18580121,0.14631921
RAB3IL1,0.15401365,0.23241438,-0.052433565,-0.07824041,0.021842562,-0.07868952,0.0005607488,-0.08915282,-0.004532454,0.052290898,0.09676941,-0.12050642,-0.06382955
DLL4,0.03688027,-0.067275375,0.015738895,-0.010664554,0.0008188874,-0.068400435,0.4601451,-0.11400785,0.15373638,-0.0014765233,0.2785452,0.10100397,-0.03333343
STX11,0.2043764,-0.03213656,-0.027090494,0.18559858,0.011718122,0.057827577,0.06445361,0.14759809,-0.014330023,-0.029353118,0.2568898,0.011105042,-0.0024368614
SLC4A4,0.015936011,-0.040900752,0.19981748,0.13620508,-0.0105991075,0.012797479,-0.0064567416,0.23960051,-0.008332538,-0.1676385,0.12394527,0.006782303,0.019087158
